Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
21.08.2021;22:30:00;LVS 3.1;977;3646:40:00;13:00;61,1;2,3;2,11;29,895;27,213;58,6;985;17;;;22,7;71,7;1;Time;;;;
21.08.2021;23:30:00;LVS 3.1;977;3647:40:00;14:00;61,1;2,3;2,11;32,195;29,319;58,6;985;17;;;22,6;72;1;Time;;;;
22.08.2021;0:30:00;LVS 3.1;977;3648:40:00;15:00;61,2;2,3;2,11;34,495;31,427;59,1;984;16,8;;;22,6;74,5;1;Time;;;;
22.08.2021;1:30:00;LVS 3.1;977;3649:40:00;16:00;61,4;2,3;2,11;36,795;33,537;58,8;984;16,2;;;22,5;79,6;1;Time;;;;
22.08.2021;2:30:00;LVS 3.1;977;3650:40:00;17:00;61,4;2,3;2,11;39,095;35,65;59,1;984;15,9;;;22,3;83,1;1;Time;;;;
22.08.2021;3:30:00;LVS 3.1;977;3651:40:00;18:00;61,6;2,3;2,12;41,395;37,767;59,4;984;15,2;;;22;84,3;1;Time;;;;
22.08.2021;4:30:00;LVS 3.1;977;3652:40:00;19:00;61,6;2,3;2,12;43,695;39,888;58,8;984;14,7;;;21,8;84,9;1;Time;;;;
22.08.2021;5:30:00;LVS 3.1;977;3653:40:00;20:00;61,8;2,3;2,12;45,995;42,013;59,1;984;14,3;;;21,6;85,4;1;Time;;;;
22.08.2021;6:30:00;LVS 3.1;977;3654:40:00;21:00;61,8;2,3;2,13;48,295;44,142;59,4;984;13,7;;;21,5;87,4;1;Time;;;;
22.08.2021;7:30:00;LVS 3.1;977;3655:40:00;22:00;61,8;2,3;2,14;50,596;46,272;59,4;984;13,8;;;21,7;88,2;1;Time;;;;
22.08.2021;8:30:00;LVS 3.1;977;3656:40:00;23:00;61,6;2,3;2,13;52,896;48,398;59,4;985;14,4;;;22;88,2;1;Time;;;;
22.08.2021;9:25:03;LVS 3.1;977;3657:35:00;23:55;61,7;2,3;2,13;55,006;50,348;59,4;985;14,5;;;22,1;87;1;Time;;;end;
22.08.2021;9:25:03;LVS 3.1;977;3657:35:00;23:55;61,7;2,3;2,13;55,006;50,348;59,4;984;17,3;;;23;72,8;1;Time;;;average values;
24.08.2021;9:35:16;LVS 3.1;977;3657:35:00;0:00;0;0;0;0;0;0,8;994;18;;;24;56,1;1;Time;;;start of measurement;
24.08.2021;9:35:17;LVS 3.1;977;3657:35:00;0:00;0;0;0;0;0;0,6;994;18;;;24;56,1;1;Time;;;start of sample;
24.08.2021;10:35:17;LVS 3.1;977;3658:35:00;1:00;60,2;2,29;2,11;2,295;2,11;58,4;994;18,5;;;23,8;54,5;1;Time;;;;
24.08.2021;11:35:17;LVS 3.1;977;3659:35:00;2:00;60,5;2,3;2,11;4,595;4,222;58,1;993;18,8;;;24,5;49,6;1;Time;;;;
24.08.2021;12:35:17;LVS 3.1;977;3660:35:00;3:00;60,6;2,3;2,11;6,895;6,337;58;993;18,4;;;23,7;51,1;1;Time;;;;
24.08.2021;13:35:17;LVS 3.1;977;3661:35:00;4:00;60,4;2,3;2,11;9,195;8,451;58;993;18,4;;;23,8;52,4;1;Time;;;;
24.08.2021;14:35:17;LVS 3.1;977;3662:35:00;5:00;60,3;2,3;2,1;11,495;10,555;58;993;19,8;;;24,5;44,2;1;Time;;;;
24.08.2021;15:35:17;LVS 3.1;977;3663:35:00;6:00;60,3;2,3;2,11;13,795;12,662;58;993;19,3;;;24,3;44,8;1;Time;;;;
24.08.2021;16:35:17;LVS 3.1;977;3664:35:00;7:00;60,6;2,3;2,11;16,095;14,771;58,3;993;18,9;;;24,3;49,3;1;Time;;;;
24.08.2021;17:35:17;LVS 3.1;977;3665:35:00;8:00;60,9;2,3;2,12;18,395;16,89;57,7;993;17,7;;;23,7;49,8;1;Time;;;;
24.08.2021;18:35:17;LVS 3.1;977;3666:35:00;9:00;61;2,3;2,13;20,695;19,016;57,7;993;16,7;;;23,1;54;1;Time;;;;
24.08.2021;19:04:11;LVS 3.1;977;3667:03:00;9:28;0;0;0;21,786;20,027;0;993;15,1;;;24;60,9;1;Time;;;loss of power;
24.08.2021;19:04:12;LVS 3.1;977;3667:03:00;9:28;0;0;0;21,786;20,027;0;993;15,1;;;24;60,9;1;Time;;;start of sample;
24.08.2021;20:04:12;LVS 3.1;977;3668:03:00;10:28;61,5;2,29;2,14;24,081;22,166;57,8;993;14,4;;;22,1;67,8;1;Time;;;;
24.08.2021;21:04:12;LVS 3.1;977;3669:03:00;11:28;61,5;2,3;2,15;26,381;24,318;57,8;993;13,4;;;21,4;81,5;1;Time;;;;
24.08.2021;22:04:12;LVS 3.1;977;3670:03:00;12:28;61,4;2,3;2,15;28,681;26,467;57,8;993;13,6;;;21,2;78,2;1;Time;;;;
24.08.2021;23:04:12;LVS 3.1;977;3671:03:00;13:28;61,5;2,3;2,15;30,981;28,617;57,8;993;13,6;;;21,2;76,3;1;Time;;;;
25.08.2021;0:04:12;LVS 3.1;977;3672:03:00;14:28;61,9;2,3;2,15;33,281;30,771;58,1;993;13;;;21,1;79,3;1;Time;;;;
25.08.2021;1:04:12;LVS 3.1;977;3673:03:00;15:28;61,7;2,3;2,17;35,581;32,936;57,8;993;11,4;;;20,4;84,7;1;Time;;;;
25.08.2021;2:04:12;LVS 3.1;977;3674:03:00;16:28;61,8;2,3;2,17;37,881;35,102;58,1;993;11,3;;;20,1;83,6;1;Time;;;;
25.08.2021;3:04:12;LVS 3.1;977;3675:03:00;17:28;62,4;2,3;2,17;40,181;37,273;58,3;992;10,7;;;19,8;84,9;1;Time;;;;
25.08.2021;4:04:12;LVS 3.1;977;3676:03:00;18:28;63,7;2,3;2,18;42,481;39,449;57,2;992;9,7;;;20,9;89,4;1;Time;;;;
25.08.2021;5:04:12;LVS 3.1;977;3677:03:00;19:28;64,1;2,3;2,18;44,781;41,625;57,2;991;9,6;;;21,8;89;1;Time;;;;
25.08.2021;6:04:12;LVS 3.1;977;3678:03:00;20:28;64,4;2,3;2,18;47,081;43,805;57,4;991;9;;;22,1;88,8;1;Time;;;;
25.08.2021;7:04:12;LVS 3.1;977;3679:03:00;21:28;63,7;2,3;2,17;49,381;45,978;57,3;991;9,9;;;22,2;86,5;1;Time;;;;
25.08.2021;8:04:12;LVS 3.1;977;3680:03:00;22:28;61,3;2,3;2,15;51,681;48,127;58,6;991;13,2;;;21,5;69,4;1;Time;;;;
25.08.2021;9:04:12;LVS 3.1;977;3681:03:00;23:28;61,2;2,3;2,13;53,981;50,258;59,8;992;15,8;;;22,9;52,8;1;Time;;;;
25.08.2021;9:25:03;LVS 3.1;977;3681:24:00;23:49;61,1;2,3;2,14;54,781;50,998;59,6;992;15,9;;;23,4;50,4;1;Time;;;end;
25.08.2021;9:25:03;LVS 3.1;977;3681:24:00;23:49;61,1;2,3;2,16;54,781;50,998;59,6;993;12,1;;;21,4;78,7;1;Time;;;average values;
25.08.2021;9:28:58;LVS 3.1;977;3681:24:00;0:00;0;0;0;0;0;0;991;15,9;;;25,2;50,9;1;Time;;;start of measurement;
25.08.2021;9:29:47;LVS 3.1;977;3681:24:00;0:00;0;0;0;0;0;0;992;15,9;;;25,2;49,5;1;Time;;;cancelled by user;
25.08.2021;9:29:47;LVS 3.1;977;3681:24:00;0:00;0;0;0;0;0;0;991;15,9;;;25,2;50,9;1;Time;;;average values;
25.08.2021;9:31:37;LVS 3.1;977;3681:24:00;0:00;0;0;0;0;0;0;991;15,7;;;25,2;50,5;1;Time;;;start of measurement;
25.08.2021;9:31:38;LVS 3.1;977;3681:24:00;0:00;0;0;0;0;0;0;991;15,7;;;25,2;50,5;1;Time;;;start of sample;
25.08.2021;10:31:38;LVS 3.1;977;3682:24:00;1:00;60,6;2,29;2,12;2,295;2,121;57,1;991;16,4;;;24;48,1;1;Time;;;;
25.08.2021;11:31:38;LVS 3.1;977;3683:24:00;2:00;60,5;2,3;2,12;4,595;4,24;57,1;991;17,1;;;24,2;44,6;1;Time;;;;
25.08.2021;12:31:38;LVS 3.1;977;3684:24:00;3:00;60,2;2,3;2,11;6,895;6,355;56,6;991;17,7;;;24,1;44,9;1;Time;;;;
25.08.2021;13:31:38;LVS 3.1;977;3685:24:00;4:00;60,5;2,3;2,1;9,195;8,459;57,4;990;19;;;24,9;43,6;1;Time;;;;
25.08.2021;14:31:38;LVS 3.1;977;3686:24:00;5:00;60,3;2,3;2,1;11,495;10,562;57,4;990;19,2;;;25,3;44,8;1;Time;;;;
25.08.2021;15:31:38;LVS 3.1;977;3687:24:00;6:00;60,5;2,3;2,11;13,795;12,668;56,8;990;18,5;;;25;47,2;1;Time;;;;
25.08.2021;16:31:38;LVS 3.1;977;3688:24:00;7:00;60,5;2,3;2,1;16,095;14,773;57,1;989;18,6;;;24,6;50,2;1;Time;;;;
25.08.2021;17:31:38;LVS 3.1;977;3689:24:00;8:00;60,5;2,3;2,1;18,395;16,875;57,1;989;18,8;;;24,4;51,3;1;Time;;;;
25.08.2021;18:31:38;LVS 3.1;977;3690:24:00;9:00;60,7;2,3;2,11;20,695;18,985;56,5;989;17,8;;;23,9;55,9;1;Time;;;;
25.08.2021;19:31:38;LVS 3.1;977;3691:24:00;10:00;60,9;2,3;2,12;22,995;21,1;56,5;988;16,9;;;23,1;60,5;1;Time;;;;
25.08.2021;20:31:38;LVS 3.1;977;3692:24:00;11:00;61;2,3;2,12;25,295;23,221;56,5;988;16,2;;;22,7;64,6;1;Time;;;;
25.08.2021;21:31:38;LVS 3.1;977;3693:24:00;12:00;61,2;2,3;2,12;27,595;25,344;56,8;988;15,7;;;22,5;65,2;1;Time;;;;
25.08.2021;22:31:38;LVS 3.1;977;3694:24:00;13:00;61,2;2,3;2,13;29,895;27,471;56,5;988;15,2;;;22,3;68,1;1;Time;;;;
25.08.2021;23:31:38;LVS 3.1;977;3695:24:00;14:00;61,4;2,3;2,13;32,194;29,599;56,8;988;15;;;22,2;69;1;Time;;;;
26.08.2021;0:31:38;LVS 3.1;977;3696:24:00;15:00;61,5;2,3;2,14;34,494;31,736;56,5;988;13,8;;;21,7;78,7;1;Time;;;;
26.08.2021;1:31:38;LVS 3.1;977;3697:24:00;16:00;61,5;2,3;2,14;36,794;33,876;56,8;987;13,3;;;21,4;83,5;1;Time;;;;
26.08.2021;2:31:38;LVS 3.1;977;3698:24:00;17:00;61,5;2,3;2,14;39,094;36,012;56,8;987;13,6;;;21,5;80,4;1;Time;;;;
26.08.2021;3:31:38;LVS 3.1;977;3699:24:00;18:00;61,6;2,3;2,14;41,394;38,149;57,1;986;13,3;;;21,4;84,1;1;Time;;;;
26.08.2021;4:31:38;LVS 3.1;977;3700:24:00;19:00;61,6;2,3;2,14;43,694;40,287;56,8;986;13,1;;;21,4;86,4;1;Time;;;;
26.08.2021;5:31:38;LVS 3.1;977;3701:24:00;20:00;61,6;2,3;2,14;45,994;42,423;56,8;986;13,2;;;21,4;86,1;1;Time;;;;
26.08.2021;6:31:38;LVS 3.1;977;3702:24:00;21:00;61,6;2,3;2,14;48,294;44,559;57,1;986;13,4;;;21,5;84,7;1;Time;;;;
26.08.2021;7:31:38;LVS 3.1;977;3703:24:00;22:00;61,5;2,3;2,13;50,593;46,692;57,1;986;13,7;;;21,6;84,5;1;Time;;;;
26.08.2021;8:31:38;LVS 3.1;977;3704:24:00;23:00;61,2;2,3;2,13;52,893;48,82;56,8;986;14,4;;;21,9;82,8;1;Time;;;;
26.08.2021;9:25:03;LVS 3.1;977;3705:17:00;23:53;61,2;2,3;2,12;54,941;50,71;57,1;986;15,3;;;22,5;79,8;1;Time;;;end;
26.08.2021;9:25:03;LVS 3.1;977;3705:17:00;23:53;61,2;2,3;2,14;54,941;50,71;57,1;988;15,8;;;22,9;66,1;1;Time;;;average values;
27.08.2021;9:31:44;LVS 3.1;977;3705:17:00;0:00;0;0;0;0;0;0,2;994;17,9;;;24,2;75,2;1;Time;;;start of measurement;
27.08.2021;9:31:44;LVS 3.1;977;3705:17:00;0:00;0;0;0;0;0;0,2;994;17,9;;;24,2;75,4;1;Time;;;start of sample;
27.08.2021;10:31:44;LVS 3.1;977;3706:17:00;1:00;60,8;2,29;2,12;2,295;2,116;58,6;993;17,6;;;23,1;77;1;Time;;;;
27.08.2021;11:31:44;LVS 3.1;977;3707:17:00;2:00;60,5;2,3;2,11;4,595;4,227;59,2;993;19;;;23,9;71,4;1;Time;;;;
27.08.2021;12:31:44;LVS 3.1;977;3708:17:00;3:00;60,3;2,3;2,1;6,895;6,324;59,7;993;20,8;;;24,8;64,5;1;Time;;;;
27.08.2021;13:31:44;LVS 3.1;977;3709:17:00;4:00;60;2,3;2,09;9,195;8,413;59,5;993;22;;;25,3;58,3;1;Time;;;;
27.08.2021;14:31:44;LVS 3.1;977;3710:17:00;5:00;60,1;2,3;2,08;11,495;10,497;59,7;993;22,7;;;25,7;55,2;1;Time;;;;
27.08.2021;15:31:44;LVS 3.1;977;3711:17:00;6:00;60,2;2,3;2,08;13,795;12,579;60;993;22,9;;;25,9;54,4;1;Time;;;;
27.08.2021;16:31:44;LVS 3.1;977;3712:17:00;7:00;60,2;2,3;2,08;16,095;14,663;60;993;22,7;;;25,7;53,7;1;Time;;;;
27.08.2021;17:31:44;LVS 3.1;977;3713:17:00;8:00;60,5;2,3;2,09;18,395;16,772;60;993;21,3;;;25,1;55,2;1;Time;;;;
27.08.2021;18:31:44;LVS 3.1;977;3714:17:00;9:00;60,8;2,3;2,1;20,695;18,873;60;993;20,3;;;24,4;57,3;1;Time;;;;
27.08.2021;19:31:44;LVS 3.1;977;3715:17:00;10:00;61;2,3;2,11;22,995;20,986;60;994;18,7;;;23,7;62,3;1;Time;;;;
27.08.2021;20:31:44;LVS 3.1;977;3716:17:00;11:00;61,3;2,3;2,13;25,295;23,109;59,4;994;17,4;;;23,1;71;1;Time;;;;
27.08.2021;21:31:44;LVS 3.1;977;3717:17:00;12:00;61,4;2,3;2,13;27,595;25,239;59,4;994;16,6;;;22,7;79,2;1;Time;;;;
27.08.2021;22:31:44;LVS 3.1;977;3718:17:00;13:00;61,5;2,3;2,13;29,895;27,372;59,7;994;16,1;;;22,5;81,7;1;Time;;;;
27.08.2021;23:31:44;LVS 3.1;977;3719:17:00;14:00;61,5;2,3;2,14;32,195;29,508;59,7;994;15,9;;;22,4;79,4;1;Time;;;;
28.08.2021;0:31:44;LVS 3.1;977;3720:17:00;15:00;61,5;2,3;2,14;34,495;31,643;59,7;994;16;;;22,4;76,4;1;Time;;;;
28.08.2021;1:31:44;LVS 3.1;977;3721:17:00;16:00;61,6;2,3;2,14;36,795;33,781;59,7;994;15,5;;;22,3;76,5;1;Time;;;;
28.08.2021;2:31:44;LVS 3.1;977;3722:17:00;17:00;61,6;2,3;2,14;39,095;35,922;59,7;994;15,2;;;22,1;76,1;1;Time;;;;
28.08.2021;3:31:44;LVS 3.1;977;3723:17:00;18:00;61,7;2,3;2,14;41,395;38,065;59,7;994;14,9;;;22;74,5;1;Time;;;;
28.08.2021;4:31:44;LVS 3.1;977;3724:17:00;19:00;61,8;2,3;2,15;43,695;40,211;59,7;995;14,5;;;21,8;74,6;1;Time;;;;
28.08.2021;5:31:44;LVS 3.1;977;3725:17:00;20:00;61,9;2,3;2,15;45,995;42,362;60;995;13,9;;;21,6;76,6;1;Time;;;;
28.08.2021;6:31:44;LVS 3.1;977;3726:17:00;21:00;62;2,3;2,15;48,295;44,516;60,3;995;13,6;;;21,5;77;1;Time;;;;
28.08.2021;7:31:44;LVS 3.1;977;3727:17:00;22:00;61,7;2,3;2,16;50,595;46,671;60;995;13,5;;;21,4;76,7;1;Time;;;;
28.08.2021;8:31:44;LVS 3.1;977;3728:17:00;23:00;61,5;2,3;2,14;52,896;48,812;60,3;995;15,4;;;22,4;68,7;1;Time;;;;
28.08.2021;9:25:03;LVS 3.1;977;3729:11:00;23:53;61,3;2,3;2,13;54,939;50,708;60,6;995;16,3;;;23,3;65,2;1;Time;;;end;
28.08.2021;9:25:03;LVS 3.1;977;3729:11:00;23:53;61,3;2,3;2,13;54,939;50,708;60,6;994;17,6;;;23,3;69,3;1;Time;;;average values;
28.08.2021;9:27:58;LVS 3.1;977;3729:11:00;0:00;0;0;0;0;0;0;995;16,6;;;25;65,1;1;Time;;;start of measurement;
28.08.2021;9:30:00;LVS 3.1;977;3729:11:00;0:00;0;0;0;0;0;0;995;16,6;;;25;65,5;1;Time;;;start of sample;
28.08.2021;10:30:00;LVS 3.1;977;3730:11:00;1:00;60,7;2,29;2,12;2,295;2,121;59,2;994;17,3;;;23,6;61,8;1;Time;;;;
28.08.2021;11:30:00;LVS 3.1;977;3731:11:00;2:00;60,5;2,3;2,11;4,595;4,235;59,1;994;18,9;;;24,1;57,3;1;Time;;;;
28.08.2021;12:30:00;LVS 3.1;977;3732:11:00;3:00;60,4;2,3;2,11;6,895;6,341;59,1;994;19,9;;;24,7;54,5;1;Time;;;;
28.08.2021;13:30:00;LVS 3.1;977;3733:11:00;4:00;60,3;2,3;2,1;9,195;8,442;59,1;994;20,4;;;25,1;53,4;1;Time;;;;
28.08.2021;14:30:00;LVS 3.1;977;3734:11:00;5:00;60,4;2,3;2,1;11,495;10,541;59,4;994;20,7;;;25,4;52,8;1;Time;;;;
28.08.2021;15:30:00;LVS 3.1;977;3735:11:00;6:00;60,3;2,3;2,1;13,795;12,637;59,4;993;20,9;;;25,5;52,6;1;Time;;;;
28.08.2021;16:30:00;LVS 3.1;977;3736:11:00;7:00;60,4;2,3;2,09;16,095;14,73;59,4;993;21,3;;;25,5;50,6;1;Time;;;;
28.08.2021;17:30:00;LVS 3.1;977;3737:11:00;8:00;60,4;2,3;2,1;18,395;16,825;58,8;993;20,9;;;25,1;49,4;1;Time;;;;
28.08.2021;18:30:00;LVS 3.1;977;3738:11:00;9:00;60,7;2,3;2,1;20,695;18,926;58,8;992;20;;;24,6;49,9;1;Time;;;;
28.08.2021;19:30:00;LVS 3.1;977;3739:11:00;10:00;60,9;2,3;2,11;22,995;21,04;58,8;992;18,3;;;23,7;54,4;1;Time;;;;
28.08.2021;20:30:00;LVS 3.1;977;3740:11:00;11:00;60,9;2,3;2,12;25,295;23,158;58,5;993;17,7;;;23,1;57,3;1;Time;;;;
28.08.2021;21:30:00;LVS 3.1;977;3741:11:00;12:00;61;2,3;2,12;27,595;25,278;58,8;993;17,4;;;23;58,4;1;Time;;;;
28.08.2021;22:30:00;LVS 3.1;977;3742:11:00;13:00;61,2;2,3;2,12;29,895;27,402;59,1;992;16,9;;;22,8;60,4;1;Time;;;;
28.08.2021;23:30:00;LVS 3.1;977;3743:11:00;14:00;61,3;2,3;2,13;32,195;29,529;59,1;992;16,4;;;22,6;62,2;1;Time;;;;
29.08.2021;0:30:00;LVS 3.1;977;3744:11:00;15:00;61,3;2,3;2,13;34,495;31,658;59,4;992;16;;;22,5;62,1;1;Time;;;;
29.08.2021;1:30:00;LVS 3.1;977;3745:11:00;16:00;61,6;2,3;2,13;36,795;33,791;59,4;992;15,4;;;22,3;63,5;1;Time;;;;
29.08.2021;2:30:00;LVS 3.1;977;3746:11:00;17:00;61,6;2,3;2,14;39,095;35,929;59,1;991;14,7;;;21,9;66,6;1;Time;;;;
29.08.2021;3:30:00;LVS 3.1;977;3747:11:00;18:00;61,7;2,3;2,14;41,395;38,068;59,4;991;14,3;;;21,7;67,8;1;Time;;;;
29.08.2021;4:30:00;LVS 3.1;977;3748:11:00;19:00;61,7;2,3;2,14;43,695;40,209;59,7;990;14;;;21,5;69;1;Time;;;;
29.08.2021;5:30:00;LVS 3.1;977;3749:11:00;20:00;61,6;2,3;2,14;45,995;42,35;58,8;990;14;;;21,5;69,8;1;Time;;;;
29.08.2021;6:30:00;LVS 3.1;977;3750:11:00;21:00;61,7;2,3;2,14;48,295;44,493;59,4;990;13,7;;;21,3;70,6;1;Time;;;;
29.08.2021;7:30:00;LVS 3.1;977;3751:11:00;22:00;61,5;2,3;2,14;50,595;46,634;59,4;990;14,1;;;21,5;69,2;1;Time;;;;
29.08.2021;8:30:00;LVS 3.1;977;3752:11:00;23:00;61,2;2,3;2,13;52,895;48,759;59,7;990;16,1;;;22,6;63,9;1;Time;;;;
29.08.2021;9:25:03;LVS 3.1;977;3753:06:00;23:55;60,8;2,3;2,12;55,005;50,702;60;990;17,2;;;23,6;61,3;1;Time;;;end;
29.08.2021;9:25:03;LVS 3.1;977;3753:06:00;23:55;60,8;2,3;2,13;55,005;50,702;60;992;17,4;;;23,3;59,9;1;Time;;;average values;
31.08.2021;9:42:11;LVS 3.1;977;3753:06:00;0:00;0;0;0;0;0;0;987;18,3;;;24,2;82,5;1;Time;;;start of measurement;
31.08.2021;9:42:12;LVS 3.1;977;3753:06:00;0:00;0;0;0;0;0;0,2;987;18,3;;;24,4;82,5;1;Time;;;start of sample;
31.08.2021;10:42:12;LVS 3.1;977;3754:06:00;1:00;60,5;2,29;2,09;2,295;2,092;58,1;987;18,9;;;23,8;79,8;1;Time;;;;
31.08.2021;11:42:12;LVS 3.1;977;3755:06:00;2:00;60,4;2,3;2,09;4,595;4,178;57,2;986;20,3;;;24,9;74,5;1;Time;;;;
31.08.2021;12:42:12;LVS 3.1;977;3756:06:00;3:00;60,4;2,3;2,07;6,895;6,253;58,3;985;21,7;;;26,1;68,1;1;Time;;;;
31.08.2021;13:42:12;LVS 3.1;977;3757:06:00;4:00;60;2,3;2,07;9,195;8,319;58;985;22,8;;;26,1;63,7;1;Time;;;;
31.08.2021;14:42:12;LVS 3.1;977;3758:06:00;5:00;59,8;2,3;2,05;11,495;10,374;58;985;24,4;;;26,5;57,1;1;Time;;;;
31.08.2021;15:42:12;LVS 3.1;977;3759:06:00;6:00;59,6;2,3;2,05;13,795;12,42;58;984;25,4;;;26,7;54,7;1;Time;;;;
31.08.2021;16:42:12;LVS 3.1;977;3760:06:00;7:00;59,3;2,3;2,04;16,095;14,46;58;983;26;;;26,5;49,6;1;Time;;;;
31.08.2021;17:42:12;LVS 3.1;977;3761:06:00;8:00;59,3;2,3;2,04;18,395;16,496;58;983;26,5;;;26,4;39,5;1;Time;;;;
31.08.2021;18:42:12;LVS 3.1;977;3762:06:00;9:00;60,2;2,3;2,05;20,695;18,542;58,6;982;24,9;;;26,1;45,8;1;Time;;;;
31.08.2021;19:42:12;LVS 3.1;977;3763:06:00;10:00;60,4;2,3;2,07;22,995;20,611;57,7;982;21,5;;;24,6;57;1;Time;;;;
31.08.2021;20:42:12;LVS 3.1;977;3764:06:00;11:00;60,3;2,3;2,07;25,295;22,681;57,7;982;21,2;;;23,8;64,5;1;Time;;;;
31.08.2021;21:42:12;LVS 3.1;977;3765:06:00;12:00;60,2;2,3;2,07;27,595;24,751;57,7;981;21,1;;;23,8;70,4;1;Time;;;;
31.08.2021;22:42:12;LVS 3.1;977;3766:06:00;13:00;60,4;2,3;2,07;29,895;26,819;57,5;981;21,3;;;23,9;56,9;1;Time;;;;
31.08.2021;23:42:12;LVS 3.1;977;3767:06:00;14:00;60,5;2,3;2,08;32,195;28,895;58,3;981;20,3;;;23,8;60,7;1;Time;;;;
01.09.2021;0:42:12;LVS 3.1;977;3768:06:00;15:00;60,8;2,3;2,08;34,495;30,974;58;981;19,8;;;23,6;63,4;1;Time;;;;
01.09.2021;1:31:46;LVS 3.1;977;3768:55:00;15:49;0;0;0;36,379;32,688;0;981;17,1;;;24;87,4;1;Time;;;loss of power;
01.09.2021;1:31:46;LVS 3.1;977;3768:55:00;15:49;0;0;0;36,379;32,688;0,3;981;17,1;;;24;87,4;1;Time;;;start of sample;
01.09.2021;2:31:46;LVS 3.1;977;3769:55:00;16:49;61,4;2,29;2,1;38,673;34,785;58,4;980;16,2;;;22,5;88,2;1;Time;;;;
01.09.2021;3:31:46;LVS 3.1;977;3770:55:00;17:49;61,3;2,3;2,1;40,973;36,888;57,8;979;15,9;;;22,2;89,9;1;Time;;;;
01.09.2021;4:31:46;LVS 3.1;977;3771:55:00;18:49;61,3;2,3;2,1;43,274;38,986;58,4;978;16,2;;;22,3;89,2;1;Time;;;;
01.09.2021;5:31:46;LVS 3.1;977;3772:55:00;19:49;61,2;2,3;2,09;45,574;41,08;58,4;977;16,5;;;22,3;86,2;1;Time;;;;
01.09.2021;6:31:46;LVS 3.1;977;3773:55:00;20:49;61;2,3;2,09;47,874;43,171;58,1;976;16,8;;;22,4;83,2;1;Time;;;;
01.09.2021;7:31:46;LVS 3.1;977;3774:55:00;21:49;60,9;2,3;2,08;50,174;45,253;58,1;976;17,7;;;22,7;75,6;1;Time;;;;
01.09.2021;8:31:46;LVS 3.1;977;3775:55:00;22:49;60,9;2,3;2,08;52,474;47,334;58,1;975;17,8;;;22,9;75,3;1;Time;;;;
01.09.2021;9:31:46;LVS 3.1;977;3776:55:00;23:49;60,8;2,3;2,08;54,774;49,411;58,4;975;18,2;;;23,2;74;1;Time;;;;
01.09.2021;9:35:03;LVS 3.1;977;3776:58:00;23:52;60,8;2,3;2,07;54,9;49,525;58,4;974;18,4;;;23,4;73;1;Time;;;end;
01.09.2021;9:35:03;LVS 3.1;977;3776:58:00;23:52;60,8;2,3;2,09;54,9;49,525;58,4;977;16,9;;;22,6;82,6;1;Time;;;average values;
01.09.2021;9:41:49;LVS 3.1;977;3776:58:00;0:00;0;0;0;0;0;58,1;974;18,5;;;25,4;73,2;1;Time;;;start of measurement;
01.09.2021;9:42:00;LVS 3.1;977;3776:58:00;0:00;0;0;0;0;0;0;974;18,5;;;25,4;73,5;1;Time;;;start of sample;
01.09.2021;9:47:03;LVS 3.1;977;3777:03:00;0:05;59,2;2,24;2,02;0,189;0,17;57,3;974;18,5;;;24,1;73,1;1;Time;;;end;
01.09.2021;9:47:03;LVS 3.1;977;3777:03:00;0:05;59,2;2,24;2,02;0,189;0,17;57,3;974;18,5;;;24,1;73,1;1;Time;;;average values;
01.09.2021;11:28:07;LVS 3.1;977;3777:03:00;0:00;0;0;0;0;0;57,3;974;21,5;;;24,6;63,8;1;Time;;;start of measurement;
01.09.2021;11:28:08;LVS 3.1;977;3777:03:00;0:00;0;0;0;0;0;0,6;974;21,5;;;24,4;64,4;1;Time;;;start of sample;
01.09.2021;12:28:08;LVS 3.1;977;3778:03:00;1:00;60,5;2,29;2,06;2,295;2,061;58,4;974;19,4;;;24,3;70,5;1;Time;;;;
01.09.2021;13:28:08;LVS 3.1;977;3779:03:00;2:00;60,6;2,3;2,07;4,595;4,13;58;973;18,8;;;23,9;71;1;Time;;;;
01.09.2021;14:28:08;LVS 3.1;977;3780:03:00;3:00;60,8;2,3;2,07;6,895;6,199;58;973;18,7;;;23,9;74,5;1;Time;;;;
01.09.2021;15:28:08;LVS 3.1;977;3781:03:00;4:00;60,9;2,3;2,07;9,195;8,272;57,4;972;18,1;;;23,6;78,6;1;Time;;;;
01.09.2021;16:28:08;LVS 3.1;977;3782:03:00;5:00;61,6;2,3;2,08;11,495;10,356;58;973;16,5;;;23,1;84,7;1;Time;;;;
01.09.2021;17:28:08;LVS 3.1;977;3783:03:00;6:00;61,8;2,3;2,1;13,795;12,456;58,3;973;14,5;;;22,3;92,5;1;Time;;;;
01.09.2021;18:28:08;LVS 3.1;977;3784:03:00;7:00;61,9;2,3;2,11;16,095;14,564;58;973;13,4;;;21,9;91,8;1;Time;;;;
01.09.2021;19:28:08;LVS 3.1;977;3785:03:00;8:00;61,9;2,3;2,11;18,395;16,678;58;974;12,8;;;21,6;89,2;1;Time;;;;
