Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
03.11.2021;9:30:00;PNS 18T DM-6.1;10704;4924:19:00;0:00;0;0;0;0;0;0,4;993;3,4;26,8;21,7;24,8;97,4;1;Period(Time);1;2;start of sample;
03.11.2021;10:30:00;PNS 18T DM-6.1;10704;4925:19:00;1:00;38,4;2,3;2,22;2,297;2,224;69,4;993;3,6;25,2;20,7;26,5;96,5;1;Period(Time);1;2;;
03.11.2021;11:30:00;PNS 18T DM-6.1;10704;4926:19:00;2:00;38,8;2,3;2,22;4,597;4,447;69;993;4;25,5;20,6;28,9;94,4;1;Period(Time);1;2;;
03.11.2021;12:30:00;PNS 18T DM-6.1;10704;4927:19:00;3:00;38,8;2,3;2,22;6,897;6,664;68,6;992;4,6;26,5;20,6;30,1;91,9;1;Period(Time);1;2;;
03.11.2021;13:30:00;PNS 18T DM-6.1;10704;4928:19:00;4:00;38,8;2,3;2,21;9,197;8,879;68,4;992;4,9;26,6;20,6;29,6;91,3;1;Period(Time);1;2;;
03.11.2021;14:30:00;PNS 18T DM-6.1;10704;4929:19:00;5:00;38,8;2,3;2,21;11,497;11,092;68,9;991;4,9;27,2;20,6;30,6;94;1;Period(Time);1;2;;
03.11.2021;15:30:00;PNS 18T DM-6.1;10704;4930:19:00;6:00;38,9;2,3;2,21;13,797;13,301;68,8;991;5,2;27,5;20,6;31,1;94,2;1;Period(Time);1;2;;
03.11.2021;16:30:00;PNS 18T DM-6.1;10704;4931:19:00;7:00;38,8;2,3;2,21;16,097;15,511;69,6;991;5,3;27,8;20,6;31,2;95;1;Period(Time);1;2;;
03.11.2021;17:30:00;PNS 18T DM-6.1;10704;4932:19:00;8:00;38,8;2,3;2,21;18,397;17,718;68,8;991;5,5;27,7;20,6;31,1;94,3;1;Period(Time);1;2;;
03.11.2021;18:30:00;PNS 18T DM-6.1;10704;4933:19:00;9:00;38,8;2,3;2,21;20,697;19,925;69,7;991;5,5;27,6;20,6;31;95,1;1;Period(Time);1;2;;
03.11.2021;19:30:00;PNS 18T DM-6.1;10704;4934:19:00;10:00;38,8;2,3;2,21;22,997;22,13;69,4;991;5,7;27,8;20,6;31,2;96,4;1;Period(Time);1;2;;
03.11.2021;20:30:00;PNS 18T DM-6.1;10704;4935:19:00;11:00;38,8;2,3;2,2;25,297;24,384;69,1;991;6,1;28,3;20,6;31,4;96,7;1;Period(Time);1;2;;
03.11.2021;21:30:00;PNS 18T DM-6.1;10704;4936:19:00;12:00;38,7;2,3;2,2;27,597;26,595;69,1;991;6,4;28,4;20,6;31,6;96;1;Period(Time);1;2;;
03.11.2021;22:30:00;PNS 18T DM-6.1;10704;4937:19:00;13:00;38,7;2,3;2,2;29,897;28,883;69,9;991;6,7;28,6;20,6;31,6;96,3;1;Period(Time);1;2;;
03.11.2021;23:30:00;PNS 18T DM-6.1;10704;4938:19:00;14:00;38,7;2,3;2,2;32,197;31,13;69,7;991;6,8;28,8;20,6;31,8;96,6;1;Period(Time);1;2;;
04.11.2021;0:30:00;PNS 18T DM-6.1;10704;4939:19:00;15:00;38,6;2,3;2,2;34,497;33,326;69,9;990;6,8;28,4;20,6;31,6;95,9;1;Period(Time);1;2;;
04.11.2021;1:30:00;PNS 18T DM-6.1;10704;4940:19:00;16:00;38,7;2,3;2,2;36,797;35,537;69,4;990;6,7;28,2;20,6;31,4;94,8;1;Period(Time);1;2;;
04.11.2021;2:30:00;PNS 18T DM-6.1;10704;4941:19:00;17:00;38,7;2,3;2,2;39,097;37,804;68,8;990;6,6;27,9;20,6;31,3;95,2;1;Period(Time);1;2;;
04.11.2021;3:30:00;PNS 18T DM-6.1;10704;4942:19:00;18:00;38,6;2,3;2,2;41,397;40,054;69,7;990;6,6;27,6;20,6;31,1;95,9;1;Period(Time);1;2;;
04.11.2021;4:30:00;PNS 18T DM-6.1;10704;4943:19:00;19:00;38,6;2,3;2,19;43,697;42,248;69,7;990;7;27,7;20,6;31,1;94,8;1;Period(Time);1;2;;
04.11.2021;5:30:00;PNS 18T DM-6.1;10704;4944:19:00;20:00;38,6;2,3;2,19;45,997;44,439;69,4;990;7,3;28,1;20,6;31,3;94,7;1;Period(Time);1;2;;
04.11.2021;6:30:00;PNS 18T DM-6.1;10704;4945:19:00;21:00;38,6;2,3;2,19;48,297;46,627;70,2;990;7,8;28,7;20,6;31,6;93,8;1;Period(Time);1;2;;
04.11.2021;7:30:00;PNS 18T DM-6.1;10704;4946:19:00;22:00;38,6;2,3;2,19;50,597;48,817;69,4;991;7,8;28,9;20,6;31,8;92,3;1;Period(Time);1;2;;
04.11.2021;8:30:00;PNS 18T DM-6.1;10704;4947:19:00;23:00;38,6;2,3;2,19;52,897;51,009;70,5;992;7,6;29,1;20,6;32;91,3;1;Period(Time);1;2;;
04.11.2021;9:25:03;PNS 18T DM-6.1;10704;4948:14:00;23:55;38,6;2,3;2,19;55,008;53,021;69,4;992;7,6;29,1;20,6;31,9;90,1;1;Period(Time);1;2;end of sample;
04.11.2021;9:25:03;PNS 18T DM-6.1;10704;4948:14:00;23:55;38,6;2,3;2,2;55,008;53,021;69,9;992;6,1;27,8;20,6;31;94,5;1;Period(Time);1;2;average values;
04.11.2021;9:30:00;PNS 18T DM-6.1;10704;4948:14:00;0:00;0;0;0;0;0;0;994;7,7;31,6;21,6;31;89,1;2;Period(Time);2;2;start of sample;
04.11.2021;10:30:00;PNS 18T DM-6.1;10704;4949:14:00;1:00;38,4;2,3;2,19;2,297;2,191;65,8;993;7,7;29,3;20,6;31,4;88,4;2;Period(Time);2;2;;
04.11.2021;11:30:00;PNS 18T DM-6.1;10704;4950:14:00;2:00;38,3;2,3;2,2;4,597;4,386;65,8;993;7,8;28,9;20,6;31,3;86,3;2;Period(Time);2;2;;
04.11.2021;12:30:00;PNS 18T DM-6.1;10704;4951:14:00;3:00;38,3;2,3;2,19;6,897;6,577;66,1;994;8,5;29,1;20,6;31,3;81,5;2;Period(Time);2;2;;
04.11.2021;13:30:00;PNS 18T DM-6.1;10704;4952:14:00;4:00;38,2;2,3;2,19;9,197;8,766;66,1;995;8,9;29,3;20,6;31,5;77,9;2;Period(Time);2;2;;
04.11.2021;14:30:00;PNS 18T DM-6.1;10704;4953:14:00;5:00;38,2;2,3;2,19;11,497;10,952;65,8;995;9,5;29,5;20,6;31,5;73,3;2;Period(Time);2;2;;
04.11.2021;15:30:00;PNS 18T DM-6.1;10704;4954:14:00;6:00;38,2;2,3;2,19;13,797;13,143;66,1;996;9;29,3;20,6;31,4;74,9;2;Period(Time);2;2;;
04.11.2021;16:30:00;PNS 18T DM-6.1;10704;4955:14:00;7:00;38,4;2,3;2,2;16,097;15,384;66,4;996;8,5;29;20,6;31,2;76,8;2;Period(Time);2;2;;
04.11.2021;17:30:00;PNS 18T DM-6.1;10704;4956:14:00;8:00;38,4;2,3;2,2;18,397;17,587;65,8;996;7,6;28,5;20,6;30,9;83;2;Period(Time);2;2;;
04.11.2021;18:30:00;PNS 18T DM-6.1;10704;4957:14:00;9:00;38,5;2,3;2,21;20,697;19,795;66,1;997;7;28,1;20,6;30,6;85,3;2;Period(Time);2;2;;
04.11.2021;19:30:00;PNS 18T DM-6.1;10704;4958:14:00;10:00;38,5;2,3;2,21;22,997;22,007;66,4;997;6,8;28,2;20,6;30,7;85,7;2;Period(Time);2;2;;
04.11.2021;20:30:00;PNS 18T DM-6.1;10704;4959:14:00;11:00;38,5;2,3;2,21;25,297;24,221;67;997;6,6;28,1;20,6;30,6;86,5;2;Period(Time);2;2;;
04.11.2021;21:30:00;PNS 18T DM-6.1;10704;4960:14:00;12:00;38,6;2,3;2,21;27,597;26,436;67;997;6,4;28;20,6;30,6;87,9;2;Period(Time);2;2;;
04.11.2021;22:30:00;PNS 18T DM-6.1;10704;4961:14:00;13:00;38,6;2,3;2,21;29,897;28,648;67;998;6,7;28;20,6;30,6;88;2;Period(Time);2;2;;
04.11.2021;23:30:00;PNS 18T DM-6.1;10704;4962:14:00;14:00;38,6;2,3;2,21;32,197;30,858;67,2;997;7;28,5;20,6;30,9;85;2;Period(Time);2;2;;
05.11.2021;0:30:00;PNS 18T DM-6.1;10704;4963:14:00;15:00;38,7;2,3;2,21;34,497;33,068;67,2;997;6,9;28,6;20,6;31;83;2;Period(Time);2;2;;
05.11.2021;1:30:00;PNS 18T DM-6.1;10704;4964:14:00;16:00;38,6;2,3;2,21;36,797;35,28;66,6;996;6,5;28,2;20,6;30,8;86,2;2;Period(Time);2;2;;
05.11.2021;2:30:00;PNS 18T DM-6.1;10704;4965:14:00;17:00;38,6;2,3;2,21;39,097;37,492;66,9;996;6,4;28,1;20,6;30,7;90,2;2;Period(Time);2;2;;
05.11.2021;3:30:00;PNS 18T DM-6.1;10704;4966:14:00;18:00;38,7;2,3;2,21;41,397;39,706;67,2;996;5,9;27,9;20,6;30,6;93;2;Period(Time);2;2;;
05.11.2021;4:30:00;PNS 18T DM-6.1;10704;4967:14:00;19:00;38,7;2,3;2,21;43,697;41,916;66,7;995;6,4;27,9;20,6;30,6;95;2;Period(Time);2;2;;
05.11.2021;5:30:00;PNS 18T DM-6.1;10704;4968:14:00;20:00;38,7;2,3;2,2;45,997;44,121;67,2;994;6,9;28,1;20,6;30,7;96,1;2;Period(Time);2;2;;
05.11.2021;6:30:00;PNS 18T DM-6.1;10704;4969:14:00;21:00;38,5;2,3;2,2;48,297;46,388;66,7;994;7,6;27,9;20,6;30,6;95,8;2;Period(Time);2;2;;
05.11.2021;7:30:00;PNS 18T DM-6.1;10704;4970:14:00;22:00;38,5;2,3;2,19;50,597;48,579;66,1;993;8,2;28,1;20,6;30,7;94,9;2;Period(Time);2;2;;
05.11.2021;8:30:00;PNS 18T DM-6.1;10704;4971:14:00;23:00;38,4;2,3;2,18;52,897;50,764;66,1;993;8,8;28,1;20,6;30,7;91,9;2;Period(Time);2;2;;
05.11.2021;9:25:03;PNS 18T DM-6.1;10704;4972:09:00;23:55;38,3;2,3;2,18;55,007;52,766;66,5;992;9,2;28;20,6;30,5;88,4;2;Period(Time);2;2;end;
05.11.2021;9:25:25;PNS 18T DM-6.1;10704;4972:09:00;23:55;38,3;2,3;2,2;55,007;52,766;66,8;995;7,5;28,4;20,6;30,9;86,5;2;Period(Time);2;2;average values;
05.11.2021;9:28:24;PNS 18T DM-6.1;10704;4972:09:00;0:00;0;0;0;0;0;0;993;9,3;29,8;21,8;29;86,4;1;Period(Time);1;2;start of measurement;
05.11.2021;9:30:00;PNS 18T DM-6.1;10704;4972:09:00;0:00;0;0;0;0;0;0;992;9,3;30,3;20,6;29;86,4;1;Period(Time);1;2;start of sample;
05.11.2021;10:30:00;PNS 18T DM-6.1;10704;4973:09:00;1:00;38,3;2,3;2,18;2,297;2,177;66,5;992;9,3;27,3;20,6;29,7;85,7;1;Period(Time);1;2;;
05.11.2021;11:30:00;PNS 18T DM-6.1;10704;4974:09:00;2:00;38,4;2,3;2,18;4,597;4,354;67;991;9,5;27,9;20,6;30,9;85,1;1;Period(Time);1;2;;
05.11.2021;12:30:00;PNS 18T DM-6.1;10704;4975:09:00;3:00;38,5;2,3;2,18;6,897;6,531;67,2;991;9,4;28,5;20,6;31,5;84,9;1;Period(Time);1;2;;
05.11.2021;13:30:00;PNS 18T DM-6.1;10704;4976:09:00;4:00;38,5;2,3;2,18;9,197;8,707;67,2;990;9,2;28,7;20,6;31,7;87,2;1;Period(Time);1;2;;
05.11.2021;14:30:00;PNS 18T DM-6.1;10704;4977:09:00;5:00;38,4;2,3;2,17;11,497;10,879;66,7;989;9,6;28,8;20,6;31,8;87,7;1;Period(Time);1;2;;
05.11.2021;15:30:00;PNS 18T DM-6.1;10704;4978:09:00;6:00;38,5;2,3;2,17;13,797;13,046;67,2;989;10;29,2;20,6;32;88,7;1;Period(Time);1;2;;
05.11.2021;16:30:00;PNS 18T DM-6.1;10704;4979:09:00;7:00;38,5;2,3;2,17;16,097;15,214;67,8;988;9,8;29,2;20,6;32,1;93,4;1;Period(Time);1;2;;
05.11.2021;17:30:00;PNS 18T DM-6.1;10704;4980:09:00;8:00;38,4;2,3;2,16;18,397;17,377;67,5;987;10,1;29,2;20,6;32,1;93,4;1;Period(Time);1;2;;
05.11.2021;18:30:00;PNS 18T DM-6.1;10704;4981:09:00;9:00;38,4;2,3;2,16;20,697;19,534;67,5;986;10,6;29,3;20,6;32,1;92,3;1;Period(Time);1;2;;
05.11.2021;19:30:00;PNS 18T DM-6.1;10704;4982:09:00;10:00;38,3;2,3;2,16;22,997;21,69;67,8;986;10,8;29,6;20,7;32,3;92,5;1;Period(Time);1;2;;
05.11.2021;20:30:00;PNS 18T DM-6.1;10704;4983:09:00;11:00;38,3;2,3;2,15;25,297;23,842;66,9;986;11,1;29,8;20,6;32,4;92,2;1;Period(Time);1;2;;
05.11.2021;21:30:00;PNS 18T DM-6.1;10704;4984:09:00;12:00;38,4;2,3;2,15;27,597;25,993;68,1;985;11,2;29,9;20,6;32,5;92,6;1;Period(Time);1;2;;
05.11.2021;22:30:00;PNS 18T DM-6.1;10704;4985:09:00;13:00;38,3;2,3;2,15;29,896;28,142;68,1;985;11,5;30,1;20,6;32,6;90,6;1;Period(Time);1;2;;
05.11.2021;23:30:00;PNS 18T DM-6.1;10704;4986:09:00;14:00;38,2;2,3;2,15;32,196;30,288;67,8;985;11,7;30,2;20,6;32,6;88,3;1;Period(Time);1;2;;
06.11.2021;0:30:00;PNS 18T DM-6.1;10704;4987:09:00;15:00;38,3;2,3;2,15;34,496;32,434;67,8;985;11,7;30;20,6;32,6;87,5;1;Period(Time);1;2;;
06.11.2021;1:30:00;PNS 18T DM-6.1;10704;4988:09:00;16:00;38,2;2,3;2,15;36,796;34,579;67,5;984;11,7;30,1;20,6;32,6;86;1;Period(Time);1;2;;
06.11.2021;2:30:00;PNS 18T DM-6.1;10704;4989:09:00;17:00;38,3;2,3;2,15;39,096;36,725;67,8;984;11,6;30,2;20,6;32,7;81,6;1;Period(Time);1;2;;
06.11.2021;3:30:00;PNS 18T DM-6.1;10704;4990:09:00;18:00;38,3;2,3;2,15;41,396;38,872;67,8;984;11,3;30,2;20,6;32,6;80,6;1;Period(Time);1;2;;
06.11.2021;4:30:00;PNS 18T DM-6.1;10704;4991:09:00;19:00;38,4;2,3;2,15;43,696;41,021;67,8;984;11,1;30,1;20,6;32,6;81,9;1;Period(Time);1;2;;
06.11.2021;5:30:00;PNS 18T DM-6.1;10704;4992:09:00;20:00;38,6;2,3;2,15;45,996;43,175;68,6;984;10,5;30;20,6;32,6;80;1;Period(Time);1;2;;
06.11.2021;6:30:00;PNS 18T DM-6.1;10704;4993:09:00;21:00;38,7;2,3;2,17;48,296;45,346;70;984;8,3;29,5;20,6;32,3;75,4;1;Period(Time);1;2;;
06.11.2021;7:30:00;PNS 18T DM-6.1;10704;4994:09:00;22:00;38,8;2,3;2,18;50,596;47,522;68,9;984;7,5;29,2;20,6;32,2;74,8;1;Period(Time);1;2;;
06.11.2021;8:30:00;PNS 18T DM-6.1;10704;4995:09:00;23:00;38,8;2,3;2,18;52,896;49,7;68,6;984;7,2;29;20,6;32,1;75,4;1;Period(Time);1;2;;
06.11.2021;9:25:03;PNS 18T DM-6.1;10704;4996:04:00;23:55;38,6;2,3;2,18;55,006;51,699;68,7;984;7,1;28,8;20,6;31,8;76,4;1;Period(Time);1;2;end of sample;
06.11.2021;9:25:03;PNS 18T DM-6.1;10704;4996:04:00;23:55;38,6;2,3;2,16;55,006;51,699;69;986;10,1;29,4;20,6;32,1;85,6;1;Period(Time);1;2;average values;
06.11.2021;9:30:00;PNS 18T DM-6.1;10704;4996:04:00;0:00;0;0;0;0;0;0;985;6,9;31,4;20,9;30,4;76,9;2;Period(Time);2;2;start of sample;
06.11.2021;10:30:00;PNS 18T DM-6.1;10704;4997:04:00;1:00;38,6;2,3;2,18;2,297;2,176;68,5;984;7,1;28,8;20,6;31,3;76,9;2;Period(Time);2;2;;
06.11.2021;11:30:00;PNS 18T DM-6.1;10704;4998:04:00;2:00;38,6;2,3;2,18;4,597;4,354;68,5;984;7,3;28,9;20,6;31,8;76,7;2;Period(Time);2;2;;
06.11.2021;12:30:00;PNS 18T DM-6.1;10704;4999:04:00;3:00;38,6;2,3;2,18;6,897;6,529;68,7;983;7,5;29;20,6;31,9;76,6;2;Period(Time);2;2;;
06.11.2021;13:30:00;PNS 18T DM-6.1;10704;5000:04:00;4:00;38,5;2,3;2,17;9,197;8,697;68,4;983;8,2;29,3;20,6;32,2;72,4;2;Period(Time);2;2;;
06.11.2021;14:30:00;PNS 18T DM-6.1;10704;5001:04:00;5:00;38,5;2,3;2,17;11,497;10,864;68,2;982;8,3;29,1;20,7;32,1;68,5;2;Period(Time);2;2;;
06.11.2021;15:30:00;PNS 18T DM-6.1;10704;5002:04:00;6:00;38,5;2,3;2,17;13,797;13,036;68,2;983;7,7;28,9;20,6;31,9;72,7;2;Period(Time);2;2;;
06.11.2021;16:30:00;PNS 18T DM-6.1;10704;5003:04:00;7:00;38,5;2,3;2,17;16,097;15,209;68,8;983;7,6;28,9;20,6;31,9;71;2;Period(Time);2;2;;
06.11.2021;17:30:00;PNS 18T DM-6.1;10704;5004:04:00;8:00;38,6;2,3;2,18;18,397;17,387;67,9;983;7;28,8;20,6;31,9;73,7;2;Period(Time);2;2;;
06.11.2021;18:30:00;PNS 18T DM-6.1;10704;5005:04:00;9:00;38,6;2,3;2,18;20,697;19,565;69;983;7,1;28,9;20,6;31,9;73,8;2;Period(Time);2;2;;
06.11.2021;19:30:00;PNS 18T DM-6.1;10704;5006:04:00;10:00;38,6;2,3;2,18;22,997;21,744;69,6;983;6,8;28,9;20,6;31,9;74;2;Period(Time);2;2;;
06.11.2021;20:30:00;PNS 18T DM-6.1;10704;5007:04:00;11:00;38,6;2,3;2,18;25,297;23,924;68,7;982;6,6;28,8;20,6;31,9;74,4;2;Period(Time);2;2;;
06.11.2021;21:30:00;PNS 18T DM-6.1;10704;5008:04:00;12:00;38,6;2,3;2,18;27,597;26,107;69;982;6,1;28,3;20,6;31,6;75,8;2;Period(Time);2;2;;
06.11.2021;22:30:00;PNS 18T DM-6.1;10704;5009:04:00;13:00;38,7;2,3;2,18;29,897;28,286;68,5;981;6,2;28,3;20,6;31,6;75,9;2;Period(Time);2;2;;
06.11.2021;23:30:00;PNS 18T DM-6.1;10704;5010:04:00;14:00;38,7;2,3;2,18;32,197;30,466;69,3;980;5,9;28,1;20,6;31,5;80,8;2;Period(Time);2;2;;
07.11.2021;0:30:00;PNS 18T DM-6.1;10704;5011:04:00;15:00;38,8;2,3;2,18;34,497;32,642;69,3;979;6,1;28;20,6;31,4;80,2;2;Period(Time);2;2;;
07.11.2021;1:30:00;PNS 18T DM-6.1;10704;5012:04:00;16:00;38,8;2,3;2,18;36,797;34,817;68,5;978;6;27,9;20,6;31,4;84,6;2;Period(Time);2;2;;
07.11.2021;2:30:00;PNS 18T DM-6.1;10704;5013:04:00;17:00;38,8;2,3;2,18;39,097;36,997;69,3;978;5,3;28,1;20,6;31,4;85,7;2;Period(Time);2;2;;
07.11.2021;3:30:00;PNS 18T DM-6.1;10704;5014:04:00;18:00;38,9;2,3;2,18;41,397;39,178;69;978;5,4;28;20,6;31,5;82;2;Period(Time);2;2;;
07.11.2021;4:30:00;PNS 18T DM-6.1;10704;5015:04:00;19:00;38,9;2,3;2,19;43,698;41,364;69,6;979;4,8;27,8;20,6;31,3;82,7;2;Period(Time);2;2;;
07.11.2021;5:30:00;PNS 18T DM-6.1;10704;5016:04:00;20:00;38,9;2,3;2,19;45,998;43,556;69,3;980;4,5;27,4;20,6;31,1;81,1;2;Period(Time);2;2;;
07.11.2021;6:30:00;PNS 18T DM-6.1;10704;5017:04:00;21:00;39;2,3;2,2;48,298;45,754;69,6;981;4;27,2;20,6;31;78,9;2;Period(Time);2;2;;
07.11.2021;7:30:00;PNS 18T DM-6.1;10704;5018:04:00;22:00;39;2,3;2,2;50,598;48,073;69,3;982;3,8;27,5;20,6;31,1;79,4;2;Period(Time);2;2;;
07.11.2021;8:30:00;PNS 18T DM-6.1;10704;5019:04:00;23:00;39,1;2,3;2,21;52,898;50,279;70,5;983;3,5;27,6;20,6;31,2;79,7;2;Period(Time);2;2;;
07.11.2021;9:25:03;PNS 18T DM-6.1;10704;5019:59:00;23:55;38,9;2,3;2,21;55,008;52,304;70;984;3,6;27,8;20,6;31;82,2;2;Period(Time);2;2;end;
07.11.2021;9:25:25;PNS 18T DM-6.1;10704;5019:59:00;23:55;38,9;2,3;2,18;55,008;52,304;70;982;6,1;28,3;20,6;31,6;77,5;2;Period(Time);2;2;average values;
07.11.2021;9:28:04;PNS 18T DM-6.1;10704;5019:59:00;0:00;0;0;0;0;0;0,6;985;3,9;30,4;20,9;29,6;81;1;Period(Time);1;2;start of measurement;
07.11.2021;9:30:00;PNS 18T DM-6.1;10704;5019:59:00;0:00;0;0;0;0;0;0;985;3,8;31,2;19,9;29,4;80,4;1;Period(Time);1;2;start of sample;
07.11.2021;10:30:00;PNS 18T DM-6.1;10704;5020:59:00;1:00;37,9;2,3;2,2;2,297;2,202;64,6;985;4,1;27,6;20,6;30,3;78;1;Period(Time);1;2;;
07.11.2021;11:30:00;PNS 18T DM-6.1;10704;5021:59:00;2:00;37,9;2,3;2,2;4,597;4,406;65,1;985;4,3;27,8;20,6;31,1;73;1;Period(Time);1;2;;
07.11.2021;12:30:00;PNS 18T DM-6.1;10704;5022:59:00;3:00;37,8;2,3;2,2;6,897;6,619;64,5;985;4,9;28,4;20,6;31,5;71,5;1;Period(Time);1;2;;
07.11.2021;13:30:00;PNS 18T DM-6.1;10704;5023:59:00;4:00;37,8;2,3;2,19;9,197;8,81;64,7;985;5,9;29,3;20,6;32;66,9;1;Period(Time);1;2;;
07.11.2021;14:30:00;PNS 18T DM-6.1;10704;5024:59:00;5:00;37,8;2,3;2,18;11,497;10,991;64,7;985;7,1;29,9;20,6;32,3;62,4;1;Period(Time);1;2;;
07.11.2021;15:30:00;PNS 18T DM-6.1;10704;5025:59:00;6:00;37,7;2,3;2,19;13,797;13,179;65;984;6,1;29,2;20,6;32,1;64,8;1;Period(Time);1;2;;
07.11.2021;16:30:00;PNS 18T DM-6.1;10704;5026:59:00;7:00;37,8;2,3;2,19;16,097;15,367;65,3;984;6,1;28,9;20,6;31,9;64,1;1;Period(Time);1;2;;
07.11.2021;17:30:00;PNS 18T DM-6.1;10704;5027:59:00;8:00;37,9;2,3;2,19;18,397;17,61;64,7;983;5,3;28,3;20,6;31,6;72,1;1;Period(Time);1;2;;
07.11.2021;18:30:00;PNS 18T DM-6.1;10704;5028:59:00;9:00;38;2,3;2,2;20,697;19,839;65,3;983;4,4;27,7;20,6;31,3;84,7;1;Period(Time);1;2;;
07.11.2021;19:30:00;PNS 18T DM-6.1;10704;5029:59:00;10:00;38;2,3;2,2;22,997;22,055;64,2;982;4,4;27,4;20,6;31,1;90,7;1;Period(Time);1;2;;
07.11.2021;20:30:00;PNS 18T DM-6.1;10704;5030:59:00;11:00;38;2,3;2,19;25,297;24,244;65;981;5;27,6;20,6;31,2;92,6;1;Period(Time);1;2;;
07.11.2021;21:30:00;PNS 18T DM-6.1;10704;5031:59:00;12:00;37,9;2,3;2,18;27,597;26,429;64,2;981;5,5;28,2;20,6;31,5;92,9;1;Period(Time);1;2;;
07.11.2021;22:30:00;PNS 18T DM-6.1;10704;5032:59:00;13:00;37,9;2,3;2,18;29,897;28,609;64,4;980;5,8;28,3;20,6;31,6;92,3;1;Period(Time);1;2;;
07.11.2021;23:30:00;PNS 18T DM-6.1;10704;5033:59:00;14:00;37,8;2,3;2,18;32,197;30,787;64,5;980;6;28,5;20,6;31,7;91,1;1;Period(Time);1;2;;
08.11.2021;0:30:00;PNS 18T DM-6.1;10704;5034:59:00;15:00;37,9;2,3;2,18;34,497;32,966;65;979;5,9;28,4;20,6;31,7;90,5;1;Period(Time);1;2;;
08.11.2021;1:30:00;PNS 18T DM-6.1;10704;5035:59:00;16:00;37,9;2,3;2,18;36,797;35,144;64,5;979;5,8;28,5;20,6;31,7;88,2;1;Period(Time);1;2;;
08.11.2021;2:30:00;PNS 18T DM-6.1;10704;5036:59:00;17:00;37,9;2,3;2,18;39,097;37,322;65;978;5,7;28,2;20,6;31,6;85,8;1;Period(Time);1;2;;
08.11.2021;3:30:00;PNS 18T DM-6.1;10704;5037:59:00;18:00;38;2,3;2,18;41,397;39,499;65;977;5,5;28,1;20,6;31,5;84,1;1;Period(Time);1;2;;
08.11.2021;4:30:00;PNS 18T DM-6.1;10704;5038:59:00;19:00;38;2,3;2,18;43,697;41,677;65;977;5,3;28;20,6;31,4;82,5;1;Period(Time);1;2;;
08.11.2021;5:30:00;PNS 18T DM-6.1;10704;5039:59:00;20:00;38;2,3;2,18;45,997;43,853;64,2;976;5,2;28;20,6;31,4;82,1;1;Period(Time);1;2;;
08.11.2021;6:30:00;PNS 18T DM-6.1;10704;5040:59:00;21:00;38;2,3;2,18;48,297;46,028;64,7;975;5,2;28,2;20,6;31,6;82,1;1;Period(Time);1;2;;
08.11.2021;7:30:00;PNS 18T DM-6.1;10704;5041:59:00;22:00;38;2,3;2,17;50,596;48,201;64,7;975;5,3;28,4;20,7;31,6;81,5;1;Period(Time);1;2;;
08.11.2021;8:30:00;PNS 18T DM-6.1;10704;5042:59:00;23:00;38;2,3;2,17;52,896;50,373;65;974;5,3;28,5;20,6;31,8;82;1;Period(Time);1;2;;
08.11.2021;9:25:03;PNS 18T DM-6.1;10704;5043:54:00;23:55;37,9;2,3;2,17;55,007;52,367;65,2;974;5;28,1;20,6;31;86;1;Period(Time);1;2;end of sample;
08.11.2021;9:25:03;PNS 18T DM-6.1;10704;5043:54:00;23:55;37,8;2,3;2,18;55,007;52,367;66,1;981;5,4;28,3;20,6;31,5;80,9;1;Period(Time);1;2;average values;
08.11.2021;9:30:00;PNS 18T DM-6.1;10704;5043:54:00;0:00;0;0;0;0;0;0,1;974;4,8;30,4;21,5;29,2;87,8;2;Period(Time);2;2;start of sample;
08.11.2021;10:30:00;PNS 18T DM-6.1;10704;5044:54:00;1:00;38,7;2,3;2,17;2,297;2,172;67,7;974;4,8;27,5;20,6;30,3;88,1;2;Period(Time);2;2;;
08.11.2021;11:30:00;PNS 18T DM-6.1;10704;5045:54:00;2:00;38,7;2,3;2,17;4,597;4,346;67,1;973;4,8;27,6;20,6;30,6;89;2;Period(Time);2;2;;
08.11.2021;12:30:00;PNS 18T DM-6.1;10704;5046:54:00;3:00;38,7;2,3;2,17;6,897;6,517;67;973;5,1;28,1;20,6;30,9;88;2;Period(Time);2;2;;
08.11.2021;13:30:00;PNS 18T DM-6.1;10704;5047:54:00;4:00;38,5;2,3;2,17;9,197;8,686;67,4;973;5,2;28;20,6;30,9;87,4;2;Period(Time);2;2;;
08.11.2021;14:30:00;PNS 18T DM-6.1;10704;5048:54:00;5:00;38,5;2,3;2,17;11,497;10,852;67,4;972;5,4;28;20,6;30,8;86,8;2;Period(Time);2;2;;
08.11.2021;15:30:00;PNS 18T DM-6.1;10704;5049:54:00;6:00;38,5;2,3;2,16;13,797;13,015;67,1;972;5,8;28,4;20,6;31;85,1;2;Period(Time);2;2;;
08.11.2021;16:30:00;PNS 18T DM-6.1;10704;5050:54:00;7:00;38,5;2,3;2,16;16,097;15,178;67,3;972;5,8;28,2;20,6;31;85,5;2;Period(Time);2;2;;
